opfn0289	PF14_0018	hypothetical protein	1.425	1.1158291	1.09328666	0.84502866	1.07163231	1.02734001	0.944	1.30136763	1.15438352	1.39041858	0.87	1.12417791	1.09069511	0.627	0.571588328	0.44855847	0.31785159	0.255	0.16614097	0.124	0.10589836	0.11317614	0.09833544	0.0775709	0.12131249	0.149	0.26044291	0.57283922	0.794	0.92079437	1.41630902	1.44022731	2.05448162	3.04460238	3.10995605	2.96193355	3.83058817	3.83733356	2.59309185	2.45955538	1.1545073	1.44743023	1.1137405	1.56671731	1.4426272	1.497928
m37949_2	MAL13P1.260	hypothetical protein	3.137	2.29907297	1.22240173	1.93799985	1.23603044	1.00958352	0.843	0.7945566	0.71449444	0.35454133	0.382	0.32654076	0.34030827	0.154	0.16246914	0.10513089	0.09645152	0.134	0.06250848	0.071	0.05109131	0.05892642	0.04149936	0.0367862	0.03278716	0.056	0.06823105	0.23397659	0.266	0.72143939	0.997982	1.59074789	1.71110629	2.81404864	1.8451554	2.1195909	4.12363861	4.00110742	4.04886269	5.73114192	4.530622	4.62018671	4.0439112	2.96151994	3.2112933	2.2878067
f11682_2	PFD0720w	hypothetical protein	3.623	2.40135723	1.43703473	1.7178877	1.03266386	0.79016402	0.787	0.63114554	0.81210294	0.4038688	0.37	0.35880765	0.24490806	0.154	0.152367424	0.09228156	0.0876832	0.11	0.06662088	0.065	0.05294918	0.06453846	0.02977128	0.0335874	0.02704941	0.043	0.04576473	0.11474714	0.183	0.54615747	1.08427368	1.40897167	1.63512125	2.40788608	2.04057113	1.94288196	3.60556737	4.11347805	4.55042124	5.40528667	4.7527825	3.9129347	2.9680609	1.34552025	2.2067413	1.671815
b449	PFB0670c	hypothetical protein	3.347	2.54548525	1.42026654	1.46741504	1.09842314	1.03241331	0.677	0.6927207	0.70928864	0.49019189	0.36	0.30718066	0.32891721	0.113	0.242440982	0.10746713	0.0767228	0.266	0.05263872		0.05109131	0.06266778	0.02977128			0.073	0.04576473	0.18556764	0.342	0.67555014	1.06645253	1.34563784	1.66205265	2.29368661	2.45202402	2.45927484	3.58201851	4.97657938	5.46255273	5.98921922	4.4577822	4.30277943	3.1666969	2.7609524	2.887772	1.9945856
e17645_8	PFE1285w	hypothetical protein	3.91	2.73610609	1.03711316	1.77228324	1.22385281	0.78762733	0.732	0.66548553	0.69497267	0.35454133	0.35	0.32137807	0.23494087	0.107	0.106067936	0.07709599	0.05589804	0.079	0.04194648	0.036	0.03901519	0.0374136	0.02796696	0.0207922	0.01803294	0.026	0.03827596	0.12998699	0.196	0.4506175	1.04206573	1.2337755	1.671671	2.65352297	2.15349976	1.7121533	4.10139822	4.28681552	4.86091014	6.78039623	4.9761573	4.65706407	3.1781787	2.70708582	3.2452819	2.1105102
i660_1	PFI0940c	hypothetical protein	2.884	2.42460365	1.18802702	1.63819178	0.90845193	0.97153385	0.765	0.59917381	0.71449444	0.4223666	0.39	0.3149247	0.3104067	0.177	0.148158383	0.12732519	0.12385252	0.107	0.08882784	0.076	0.05759385	0.07295652	0.05773824	0.0839685	0.0819679	0.058	0.08404069	0.15867377	0.261	0.49801135	1.07677005	1.30204437	1.81402273	2.20426629	2.2173288	1.73138072	3.76125037	4.20194009	4.74262866	6.33201896	4.9409517	4.72159921	3.0162847	2.49734961	3.2238817	1.8479751
ks83_16	PF11_0442	hypothetical protein	3.457	2.68961298	1.60220152	1.34470877	1.2579502	0.88021478	0.756	0.93428485	0.5895555	0.54414383	0.427	0.39365588	0.29047233	0.177	0.179305317	0.08994532	0.07233864	0.2	0.0493488	0.063	0.06130958	0.08511594	0.03879288	0.0535799	0.05983657	0.082	0.06407062	0.12191884	0.219	0.46114946	0.82727457	1.02732369	1.80151885	2.74725265	2.4186365	2.62499662	3.54407919	4.99451069	5.58879543	8.51915936	4.50877	5.48811794	2.8739096	1.8956478	2.5655099	1.8536576
c451	PFC0700c	hypothetical protein	3.913	3.0789909	1.41355925	1.83173877	1.3005719	0.76860253	0.719	0.81705522	0.6481206	0.47940151	0.455	0.45948031	0.34885159	0.25	0.280322401	0.21142989	0.19399908	0.213	0.22124711	0.205	0.22480178	0.28714939	0.20930111	0.2567037	0.20082136	0.211	0.23714451	0.16494901	0.266	0.49424993	0.80851548	0.98044029	1.38119649	2.07175172	2.03762515	1.33859259	2.52494366	3.18940989	4.35252736	5.74417643	5.3427832	5.67908915	3.0048029	1.24007914	2.1916353	1.5786208
a31914_2	PFA0440w	hypothetical protein	3.623	2.63498393	1.03711316	1.61668661	1.19827981	0.81806702	0.676	0.66074904	0.7678537	0.40232734	0.323	0.31750606	0.25914688	0.127	0.134689437	0.07592786	0.06357032	0.097	0.03865656	0.037	0.03344159	0.04583166	0.01984752	0.0183931	0.01803294	0.031	0.03827596	0.13536576	0.22	0.4912408	1.24653953	1.38758621	1.70822076	2.58672698	2.08868857	1.95753143	4.42977164	4.98614271	5.29081724	5.84845001	5.0805606	5.08378584	3.2057354	2.86983184	3.1181392	2.0820973
n145_20	PF14_0018	hypothetical protein	1.495	1.19602939	0.87278482	1.07273101	0.98151778	0.94109416	1.014	1.22676698	1.3678208	1.31796885	0.914	1.02221459	1.0978146	0.604	0.57074648	0.39365679	0.32442784	0.285	0.18176808	0.144	0.13005062	0.08979264	0.09562896	0.0871673	0.10245988	0.167	0.21800653	0.55042769	0.643	1.00505006	1.36096978	1.71001284	1.96022187	2.51238955	2.76135029	2.98024555	4.17466083	3.98915312	2.67042976	2.24970458	1.3062564	1.24460563	1.3054874	1.45325354	1.4338154	1.350181
c240	PFC0370w	hypothetical protein	1.743	1.39478646	0.80235838	0.7197924	0.63689057	0.68362499	0.846	0.85850008	0.84594052	0.84010881	0.579	0.61436131	0.57524916	0.21	0.303051252	0.25698662	0.2520892	0.382	0.26812848	0.208	0.16627901	0.17958528	0.16058448	0.1687367	0.1795097	0.296	0.31619268	0.47153903	0.557	0.9253081	1.08614957	1.35715303	1.77939662	2.48653313	2.60128614	2.34757266	3.14898431	3.35437938	3.12308352	3.91417329	2.06743	2.3074593	2.2194435	2.66124191	2.7870651	2.7492321
m45763_1	PF13_0198	reticulocyte binding protein 2 homolog a	2.384	1.99570688	0.90883643	1.47500517	1.23968376	0.83582351	0.678	0.77442623	0.48023393	0.4917334	0.401	0.39494654	0.355971	0.174	0.187723411	0.11213962	0.10193172	0.16	0.08965032	0.106	0.0984669	0.11972353	0.1172808	0.1095589	0.10901731	0.129	0.1248129	0.15777731	0.259	0.46491087	0.56183383	1.0552893	1.69571688	2.66106441	2.29686992	1.97859	3.1882321	3.4631637	5.27716929	6.85729808	4.687227	4.9402282	2.8589832	2.28073702	2.6523697	1.8786609
j120_17	PF10_0039	hypothetical protein	3.299	2.6454449	0.83505635	1.91143469	0.96325133	0.88021478	0.756	0.70100971	0.72620746	0.4223666	0.352	0.32525011	0.27196184	0.128	0.139740289	0.10162652	0.07453072	0.102	0.06333096	0.057	0.06316745	0.05518506	0.0315756	0.0383856	0.02786909	0.029	0.04243639	0.13715868	0.176	0.47243374	0.91169032	1.30286692	1.68032747	2.39603527	2.0140575	1.72680277	3.91955002	4.27486123	3.97493676	5.93317245	4.3072473	3.64820908	2.6591988	2.00911157	2.4509557	1.8991182
e18550_1	PFE0370c	subtilisin-like protease precursor, putative	3.24	2.7430798	1.33810232	1.6508419	0.97542896	0.97153385	0.958	0.77442623	0.8251174	0.58884689	0.477	0.44141086	0.4371324	0.332	0.383023106	0.1226527	0.18742284	0.332	0.18012312	0.295	0.12354809	0.1590078	0.07307496	0.1335499	0.12131249	0.277	0.15227174	0.13626222	0.288	0.60257868	0.99985788	1.28559404	1.76689274	2.30984703	1.97968784	1.97401195	2.97367726	4.07641981	4.66870273	4.95430338	4.4225764	3.70089075	2.5306019	1.24466347	1.8165017	1.3444984
opfm60551	PF13_0169	hypothetical protein	2.822	2.65241888	1.50913796	1.26248301	1.13982709	0.90811786	0.799	0.80284553	0.78477252	0.69983373	0.445	0.48787514	0.44709959	0.333	0.385548526	0.32123328	0.34415657	0.353	0.40877257	0.312	0.27031951	0.35636455	0.26703936	0.2870923	0.31229771	0.402	0.32451353	0.43478408	0.533	0.5491666	0.9079385	1.0347264	1.52739562	2.00711054	1.8088219	1.6526399	2.27244934	3.02324505	3.13218198	4.66233679	3.6128433	4.44897128	2.4846745	2.40222345	2.5390742	1.5854398
a31914_5	PFA0445w	hypothetical protein	3.052	2.71634639	1.12179263	1.75330807	1.0655435	1.15417214	1.004	1.15690282	1.22336018	0.79386424	0.593	0.64146549	0.45137123	0.307	0.690283374	0.29086213	0.30469912	0.551	0.23276183	0.339	0.44960357	0.27311928	0.13261752	0.1855304	0.22459204	0.339	0.25628249	0.21425441	0.462	0.71391657	1.35159026	1.40568155	1.62935019	1.77871148	1.54957701	1.55650304	2.53540977	3.51576255	3.24932622	3.47883053	3.1928017	3.13587944	2.2343699	1.12890753	1.5257105	1.0649155
m2610_1	PF13_0058	hypothetical protein	3.751	3.18708704	1.13269187	1.91143469	1.25916802	0.87514149	0.721	0.76258486	0.77045663	0.48865043	0.369	0.38333046	0.37875315	0.119	0.121220491	0.09578592	0.08110696	0.101	0.04359144	0.05	0.04830452	0.05799108	0.0270648	0.0287892	0.03032812	0.029	0.04826099	0.12102237	0.209	0.42127848	0.86385472	1.26338612	1.62742654	2.51454436	1.7076771	1.66637385	3.51398919	3.5743387	4.2558553	6.77648562	4.314531	4.76506161	3.407816	2.33116527	2.9406432	1.9775379
f62285_1	PF07_0104	kinesin-like protein, putative	3.891	4.00884844	2.22094803	1.81655865	1.48445429	0.98548543	0.73	0.81468697	0.43728619	0.50868974	0.34	0.41043464	0.32464555	0.136	0.130480396	0.09695404	0.07891488	0.086	0.0575736	0.037	0.04551772	0.06453846	0.02886912	0.0383856	0.03360684	0.044	0.04909307	0.09861082	0.194	0.31520658	0.58340675	0.75424809	1.442754	2.10407231	1.94630021	1.89527124	2.15078115	3.47989966	4.12392586	6.09218948	4.5366918	5.56187265	2.9393561	2.79877366	3.0665271	2.1457422
f5774_1	MAL6P1.221	Plasmodium falciparum MSP8-like protein	1.838	1.52729112	0.82667226	1.0866462	0.75014262	0.58089102	0.735	0.76732143	0.68195821	0.55801719	0.559	0.44270152	0.47700115	0.481	0.456260474	0.37613496	0.53815564	0.437	0.41781985	0.227	0.19600486	0.16742586	0.1263024	0.2039235	0.1795097	0.227	0.22715948	0.43836991	0.574	0.85609806	1.20714546	1.58663531	1.86019084	2.6125834	2.2173288	1.59404224	3.27981029	3.45001377	2.96158399	3.16991977	2.1681915	1.99268607	1.9576572	1.71112584	1.9675622	1.4320101
b174	PFB0275w	hypothetical protein, conserved	4.26	2.68961298	1.50326912	2.09106649	1.23481277	0.99690032	0.875	0.73890213	0.91882154	0.45936224	0.489	0.40785332	0.35454711	0.205	0.240757385	0.12382082	0.11837232	0.213	0.09294024	0.111	0.1040405	0.08792196	0.11908512	0.1135574	0.09426309	0.155	0.1131637	0.18467117	0.241	0.4694246	0.80101184	1.14165361	1.46679988	1.85735827	1.36496331	1.49424285	3.37662176	3.73572187	4.35821409	7.04108018	5.580726	4.3554611	3.9474634	2.54892415	3.3170355	1.9764013
d15909_2	PFD1130w	hypothetical protein	3.797	2.91277898	1.45799496	2.54014597	1.01683291	0.81553041	0.954	0.81350278	0.86285934	0.51639715	0.433	0.36526102	0.32037389	0.18	0.176779884	0.16704131	0.16002184	0.103	0.09211776	0.05	0.08824863	0.10382274	0.05142312	0.0663751	0.066394	0.06	0.07239148	0.13088345	0.235	0.42955358	0.96421568	1.25022582	1.45814341	2.0458953	1.73026282	1.42099572	3.48389918	3.78353907	3.66444813	5.70246687	4.4553544	4.07361391	3.4904854	2.43660639	2.8449716	1.7172757
m38113_2	PF13_0090	ADP-ribosylation factor, putative	3.245	1.99686926	0.91805897	1.75330807	0.88287893	0.83455521	0.768	0.68680002	0.92532885	0.47477707	0.453	0.37042373	0.37020983	0.263	0.349350728	0.23245608	0.21701592	0.335	0.23769672	0.287	0.21551245	0.23477033	0.2571156	0.2431088	0.19262456	0.226	0.16475303	0.23756242	0.256	0.58978986	1.11897789	1.4196643	1.95637435	2.70954542	1.48771181	1.54368473	4.07261638	3.92220899	4.81769183	6.72825944	4.2635435	3.55996732	2.8233895	1.68476556	1.8781848	1.6809071
i17174_3	PFI0540w	hypothetical protein	3.635	2.74540455	1.41355925	1.99492553	1.13252053	1.0577797	0.823	0.74008625	0.65332636	0.43315699	0.423	0.37945845	0.31183059	0.172	0.164152749	0.0946178	0.0931634	0.1	0.05592864	0.032	0.05387811	0.05331438	0.045108	0.0391853	0.04508234	0.064	0.05991019	0.10757544	0.21	0.47845197	0.74285877	1.14247616	1.55817432	2.27429436	1.9276425	1.65813348	3.20916432	3.51576255	4.53677356	6.80646462	5.696055	5.60533506	4.1610261	3.25148274	4.1377971	2.4287348
opfl0013	PFL2460w	coronin	2.789	2.36532537	1.42194334	1.39024926	1.067979	0.87387318	0.649	0.74127037	0.52188024	0.50560677	0.368	0.36913307	0.32322167	0.173	0.100175273	0.11330774	0.12385252	0.101	0.06415344	0.063	0.06316745	0.0654738	0.02796696	0.0607772	0.04098395	0.044	0.03910804	0.13088345	0.205	0.38742573	0.96609156	1.30780206	1.85345802	2.49299704	1.78721821	2.00331089	3.41848588	4.676526	4.77106179	6.6787293	4.1907037	4.61886976	2.5593067	2.3815938	2.9104312	2.3003083
l3_29	PFL0870w	hypothetical protein	3.698	2.97089503	1.38589173	2.50599069	1.29082977	0.89289798	0.828	0.77442623	0.91752011	0.55030978	0.438	0.4181787	0.37020983	0.216	0.205401398	0.12382082	0.15782975	0.162	0.0986976	0.092	0.11797449	0.11037012	0.08841168	0.0991628	0.12213217	0.154	0.13313376	0.12281529	0.19	0.44836068	0.75880399	1.04706414	1.27924192	1.76039638	1.51226148	1.26442983	2.78267127	2.8594709	3.38011788	5.55909039	5.0732766	4.62413786	3.7729392	2.43202205	3.1647161	1.9002548
d6287_49	PFD0185c	hypothetical protein, conserved	2.536	2.51526485	1.40182156	1.84818395	1.5672622	1.3025656	0.897	1.14861389	0.87066808	0.94338819	0.745	0.65050021	0.65213888	0.371	0.34850893	0.27217219		0.235	0.15380377	0.147			0.1217916	0.1967262	0.24344466	0.244	0.30454347	0.39354683	0.466	0.50779103	0.81320524	0.8751581	1.37254002	1.84873942	1.69883926	1.44937892	2.02780449	2.55104983	2.24279702	6.08436952	3.8265059	5.06534732	2.9921727	2.44004471	2.5164151	1.9059374
i5974_1	PFI0540w	hypothetical protein	3.706	3.26612475	1.76904501	2.06829624	1.38094431	1.20363663	0.886	0.95204698	0.54530629	0.53797793	0.428	0.35364494	0.34457993	0.197	0.160785519	0.12615707	0.14906145	0.128	0.10609991	0.085	0.06316745	0.08698662	0.06405336	0.071973	0.08934501	0.09	0.0832086	0.10936837	0.162	0.44459927	0.73629313	1.00264821	1.62165549	2.07929316	2.2173288	1.75243929	2.62044681	3.43208246	4.52994959	5.60601388	5.3160756	5.3695845	3.629416	2.55236247	3.0300207	2.1718821
kn569_3	PF10_0376	hypothetical protein	3.905	3.50323844	1.3666083	1.58000118	1.08137445	0.95377736	0.809	0.87389382	0.6455177	0.51485564	0.489	0.44012016	0.39299197	0.193	0.302209429	0.11447586	0.13481292	0.385	0.10445496	0.169	0.13097956	0.18332664	0.11277	0.1143571	0.17377195	0.169	0.14395087	0.13536576	0.256	0.43632413	1.01392717	1.15728137	1.82171744	2.14608915	2.1269859	1.57298367	2.60474772	3.65084616	5.10315931	7.28873024	5.1861779	6.19273637	3.1115841	2.41483072	2.9469375	1.746825
e15509_11	PFE0175c	unconventional myosin pfm-b	3.53	2.88488333	1.86294692	1.62554166	1.41382402	1.43954432	0.912	1.05980349	0.78477252	0.82931837	0.643	0.58209443	0.53680427	0.418	0.548859476	0.24296917	0.33867634	0.468	0.287868	0.271	0.30747682	0.35449387	0.26162639	0.3382731	0.26885472	0.347	0.19803647	0.25369874	0.344	0.5168184	0.88261376	1.00182575	1.70437335	2.27429436	1.84810139	2.08662965	1.89043721	3.99154409	3.58938496	5.86669783	4.1846339	5.19836876	2.8532421	0.95928488	1.2777195	1.2569866
opfm60467	MAL13P1.176	Plasmodium falciparum reticulocyte binding protein 2 homolog b	2.969	2.4153052	1.58962538	2.02402083	1.43817928	0.8523117	1.047	0.90941799	0.71449444	0.65358921	0.743	0.48400312	0.39726366	0.249	0.196141493	0.14835137	0.16769412	0.16	0.11021232	0.062	0.16163434	0.2057748	0.07397712	0.0415844	0.06393496	0.2	0.09319363	0.16494901	0.303	0.50703876	0.77005939	1.20251986	1.71783911	2.59857778	2.65529555	3.00679749	3.94964003	4.67293968	5.8355941	8.58433066	4.6605191	4.13814905	3.1575115	2.36096387	3.2301757	2.1764281
a31914_6	PFA0445w	hypothetical protein	3.384	2.88604557	1.81180402	2.14925709	1.13982709	1.2556378	1.125	1.22795104	0.92532885	0.74145381	0.551	0.28652985	0.26484243	0.343	0.364503296	0.16003257	0.10521984	0.493		0.336	0.12726382	0.10662876	0.11908512	0.1215544	0.07541047	0.202	0.11649204	0.17032778	0.302	0.45889264	1.06926641	1.33988015	1.70533523	1.95324276	1.76659644	1.73962098	3.42895215	3.61498326	3.81798672	4.81874747	4.1445721	3.86420418	3.2447736	1.86814136	2.5504038	2.0002681
kn6869_1	PF07_0104	kinesin-like protein, putative	3.794	3.920512	1.91660527	1.88613445	1.50759187	1.03875491	0.669	0.82771246	0.47763107	0.48248448	0.337	0.44786423	0.39868752	0.174	0.143949342	0.11798023	0.07781884	0.22	0.05675112	0.065	0.05016238	0.07669788	0.03067344	0.0375859	0.0622956	0.092	0.04410056	0.09950728	0.205	0.36184813	0.60122785	0.7690534	1.51585351	2.05020466	1.83435361	1.97950553	2.18217933	4.13977762	4.04317623	6.07915559	4.4674943	5.83450026	2.9760981	3.20449281	3.6506274	2.0332272
b326	PFB0475c	hypothetical protein	2.82	2.72448289	1.14359121	2.00504565	1.03509943	0.79523723	0.86	0.79929316	0.85505069	0.45473776	0.502	0.38074911	0.39156811	0.203	0.242440982	0.17054566	0.1589258	0.21	0.18012312	0.104	0.16720795	0.12440022	0.08209656	0.0903661	0.10983699	0.084	0.10234658	0.14433038	0.277	0.47619515	1.18651053	1.697675	1.8928933	2.24628313	1.98557981	1.65172438	3.82143039	4.39201352	4.21036223	6.85208416	4.7357867	4.37653383	3.49393	2.18331856	2.773218	1.9320773
f63812_1	MAL8P1.70	hypothetical protein	3.86	3.22079416	1.40182156	1.45982506	1.09476982	1.03241331	0.866	0.84073795	0.68325964	0.47786004	0.431	0.40139991	0.33318885	0.219	0.21297767	0.10045841	0.08439508	0.166	0.05675112	0.078	0.05759385	0.06266778	0.06856416	0.0527802	0.04180363	0.089	0.04909307	0.0968179	0.173	0.34153648	0.75411423	1.11615556	1.71687723	2.53285933	1.78918216	1.7652575	3.45511734	4.01545269	4.83361425	6.57445572	4.8875358	4.89018074	3.2160691	2.53287883	3.1873754	1.8877531
f12867_3	MAL6P1.178	hypothetical protein	2.468	1.69931478	1.18131972	1.34723892	0.90601644	1.03621822	0.939	0.67495865	0.89018977	0.65667218	0.915	0.47109639	0.62508509	1.22	0.75762808	0.37029436	0.53048336	0.697		0.446	0.40037012	0.26470121	0.21290976	0.255904	0.27787117	0.567	0.44350183	0.55490999	0.731	0.88995077	1.35534213	1.54304193	1.85730531	2.23874169	2.11225621	1.44296982	2.84023464	3.12246576	2.62152498	4.5267812	3.0276985	2.99890685	2.5076382	1.40053298	2.2596124	1.5320236
i10472_1	PFL2520w	reticulocyte-binding protein, putative	3.704	3.03714729	1.35570896	1.97215529	1.30178972	0.68869828	0.847	0.80876629	0.6507235	0.47631853	0.504	0.37558644	0.26769018	0.157	0.154051046	0.10629901	0.06795448	0.105	0.05263872	0.033	0.03065479	0.04115496	0.0270648	0.0303886	0.02049198	0.024	0.03328344	0.05109833	0.138	0.32122483	0.71190633	0.88914085	1.64281583	2.98534784	2.72305273	2.24594233	3.60295073	4.48047528	6.33828988	7.91176569	6.1306649	6.31522129	3.5834886	1.50024361	2.1526113	1.5672555
opfi17725	PFI1750c	hypothetical protein	0.808	0.50328542	0.30434283	0.57937596	0.45909703	0.44264404	0.355	0.56483382	0.57523958	0.67825296	0.888	0.41043464	0.65071497	0.825	0.989125535	0.77563231	0.17207829	0.311	1.59643367	0.753	0.53692328	0.34326979	1.13130859	0.2575034	0.31065835	0.478	0.49841949	0.50381162	0.599	1.31348616	1.28124385	2.07932307	2.85665295	3.5358759	3.50569709	3.62115838	5.59019894	4.24019367	2.90358048	1.9746828	2.3697144	2.57218491	1.0655166	1.00627495	0.8144676	1.4104164
ks370_4	PF11_0268	hypothetical protein	3.633	2.79422214	1.24503886	2.00884072	1.03753493	0.8599216	0.784	0.67851109	0.77566243	0.4038688	0.418	0.33299413	0.30755895	0.171	0.139740289	0.09344968	0.08987528	0.11	0.04605888	0.055	0.05387811	0.05892642	0.06134688	0.039985	0.04836106	0.058	0.04992516	0.08874974	0.136	0.38893033	0.66219479	1.2337755	1.62454101	2.38849383	1.41406278	1.33126786	3.36877214	3.57553405	3.9112468	8.07338937	6.222928	5.41041238	4.271252	3.28586595	3.7815463	2.557161
e15509_5	PFE0175c	unconventional myosin pfm-b	4.183	3.34748749	1.84785564	2.00125059	0.99613097	1.0641213	0.852	0.92244348	0.72750889	0.528729	0.485	0.33428483	0.33034108	0.2	0.27611336	0.1226527		0.351	0.13241928	0.091	0.1040405	0.08324526	0.08299872	0.087967	0.0778695	0.101	0.04909307	0.11833298	0.214	0.40924197	0.76724557	1.03225883	1.4042806	1.98987284	1.65072182	1.71032215	2.88733205	4.03936129	4.00450714	5.72592862	4.340025	4.30277943	3.0805831	1.98160514	2.0934459	1.8400194
c688	PFC1045c	hypothetical protein	3.177	2.35718915	1.15113695	1.92028974	1.14348041	0.89923958	0.789	0.8229759	0.72230309	0.48865043	0.488	0.37042373	0.30613507	0.208	0.241599183	0.10629901	0.07233864	0.17	0.07484568	0.113	0.05480705	0.04770234	0.05773824	0.047982	0.04426267	0.098	0.06157436	0.09861082	0.169	0.38817801	0.69502317	1.12767085	1.43890671	2.51131227	2.06119279	1.74419892	3.15552545	3.98078514	4.5151644	7.18185001	5.1412605	5.03637228	3.5995631	2.30022066	3.2075168	1.9729917
f67796_1	PFI0675w	hypothetical protein	2.867	2.88255858	1.4688943	1.76469311	1.00587303	0.92333767	0.657	0.79337248	0.55181352	0.45011332	0.388	0.31879672	0.355971	0.156	0.194457884	0.1226527	0.10850796	0.153	0.07073328	0.104	0.05759385	0.06921516	0.02886912	0.0623766	0.05327913	0.082	0.06157436	0.09502497	0.211	0.39118715	0.64437369	0.96727999	1.44852506	2.01572939	2.04744502	1.82751769	2.4045838	3.75245784	4.66415323	6.1586641	4.7916304	5.32743904	3.598415	3.09446735	3.5234848	2.1389231
n168_12	PF14_0527	hypothetical protein	3.314	2.472259	1.28025203	1.43831974	0.83051503	0.69503988	0.732	0.73653381	0.67935535	0.52718754	0.36	0.41559735	0.36593819	0.156	0.168361803	0.11798023	0.09645152	0.102	0.0740232	0.058	0.05480705	0.06827982	0.03698856	0.0359865	0.03442652	0.026	0.03494761	0.09592143	0.158	0.37313236	0.81601911	1.35304045	1.75823616	2.79681094	2.16724753	2.25601375	3.51268071	4.85464514	5.76849214	7.2339868	4.1785638	4.500336	3.1793271	2.55350849	2.7581118	1.8377464
d15909_10	PFD1145c	hypothetical protein	3.163	3.52880961	1.17209718	2.28208348	1.03144611	0.69123497	0.728	0.66311728	0.58044537	0.4531963	0.388	0.33944754	0.32891721	0.146	0.164152749	0.11564398	0.10302776	0.122	0.07649064	0.066	0.05945171	0.07202118	0.03969504	0.039985	0.03196748	0.026	0.04077221	0.11026483	0.195	0.41450793	0.91731802	1.17866684	1.55432703	2.04266321	1.9531741	1.64165285	3.34260694	3.91264567	4.32295726	6.72174218	4.7770624	5.06929848	3.2103281	2.92942904	3.8092408	2.357134
opfd67014	PFD1145c	hypothetical protein	3.36	3.03017358	1.26683754	1.88233939	1.0801567	0.87006819	0.734	0.76021662	0.73792041	0.54876831	0.439	0.41946936	0.34030827	0.155	0.173412654	0.17755439	0.17646244	0.146	0.10034256	0.073	0.0901065	0.0795039	0.0586404	0.0807697	0.05737753	0.058	0.05991019	0.12550468	0.204	0.43933327	0.92200778	1.13918604	1.53412845	1.99956897	1.89425487	1.56565893	2.98414321	3.30178052	3.9806235	5.81716769	4.6156014	4.45687359	3.1781787	2.79648163	3.2603877	2.4457824
f23172_1	PF08_0008	hypothetical protein	3.351	2.58965333	1.49069298	2.03034589	1.65615906	1.35837177	0.955	0.87389382	0.6663409	0.42853255	0.445	0.44657353	0.2406364	0.188	0.18603979	0.10746713	0.08439508	0.122	0.0904728	0.054	0.05759385	0.06827982	0.0270648	0.0463826	0.0352462	0.049	0.03411553	0.03944433	0.09	0.20311642	0.55902	0.80195409	1.3340665	2.05343674	1.89523679	1.82934884	2.75127279	3.73094021	3.22089309	5.15633359	5.5892239	5.38143765	2.8245376	1.01200544	1.7938427	1.3570001
b444	PFB0665w	Ser/Thr protein kinase, putative	4.192	3.41490199	1.5150069	2.1644372	1.28352328	0.98802204	0.84	0.90468143	0.73531755	0.49019189	0.521	0.37816779	0.32322167	0.152	0.314836577	0.08410471	0.0712426	0.277	0.03536664	0.079	0.04644665	0.03460758	0.0270648		0.01885262	0.037		0.09233559	0.19	0.3761415	0.60216584	1.13178343	1.54663233	2.0458953	1.93942632	2.21664339	2.97891023	4.30594246	4.77674798	7.46990568	5.0647787	4.50692106	3.8142739	2.8056503	3.1571631	2.0741418
j116_1	PF10_0355	hypothetical protein	2.232	1.56099851	2.10189384	1.3548289	1.29813641	0.95885065	0.883	1.14387733	0.6611351	0.74916123	1.067	0.61436131	0.89847078	0.752	0.841809	0.32123328	0.44499223	0.796	0.61357007	0.725	0.4078016	0.27966666	0.39965687	0.3382731	0.51393871	0.69	0.42519593	0.54684183	0.672	0.66652272	0.90418668	0.93849192	1.29655498	2.04481789	1.88050698	1.7121533	1.79885888	2.23067431	2.246209	3.35109552	2.2932328	3.02788189	1.7705029	1.72602514	2.6045338	1.3910956
a12696_3	PFA0125c	Ebl-1 like protein, putative	2.924	2.53269952	1.58794858	1.83173877	1.38946876	0.96519225	0.883	0.87270969	0.62859891	0.57497353	0.383	0.39881856	0.32322167	0.165	0.180147127	0.10746713	0.09425944	0.147	0.04441392	0.087	0.04644665	0.05331438	0.04601016	0.0375859	0.03852491	0.078	0.04326847	0.08157804	0.158	0.32799538	0.5646477	0.81675936	1.27924192	2.1256195	1.91585856	2.19100677	3.00638391	4.50677485	5.37497886	7.98997088	6.0614671	5.24578232	4.0473558	2.7930433	2.9796673	1.8866165
ks510_8	PF11_0381	subtilisin-like protease 2	3.481	3.55089379	1.40098311	1.49651034	1.26160352	0.76099263	0.881	0.95678354	0.51927734	0.69058485	0.504	0.52143272	0.45564287	0.2	0.22897206	0.14835137	0.12823668	0.205	0.13406424	0.083	0.08639077	0.10382274	0.0586404	0.0687742	0.0622956	0.077	0.077384	0.11564359	0.174	0.34003191	0.84697156	0.95411969	1.68609853	2.38418447	2.23696878	1.70208178	2.62175498	3.76919408	4.58454111	4.77964488	4.4310746	4.80325592	3.2780711	2.63488163	2.7404882	2.0116333
